AID	TelemDate	TimeLag	AEA_X	AEA_Y
62	2008-07-17 14:00:00.000	180	-1048540.24460795	2517204.30849018
62	2008-07-17 17:00:00.000	180	-1048533.85398544	2517255.10450777
62	2008-07-17 20:00:00.000	180	-1047906.60440069	2516903.40072466
62	2008-07-17 23:00:00.000	180	-1048081.32071654	2516989.9191143
62	2008-07-18 02:00:00.000	180	-1047768.20200402	2517488.49162307
62	2008-07-18 05:00:00.000	180	-1047664.73570941	2517201.88334018
62	2008-07-18 08:00:00.000	180	-1047958.49665031	2517543.49376638
62	2008-07-18 11:00:00.000	180	-1050053.3615543	2516199.02997036
62	2008-07-18 14:00:00.000	180	-1050231.45609956	2514953.02761168
62	2008-07-18 17:00:00.000	180	-1050294.34815402	2514750.62370264
62	2008-07-18 20:00:00.000	180	-1050518.30484565	2514113.56094827
62	2008-07-18 23:00:00.000	180	-1050513.1838751	2513559.81149532
62	2008-07-19 02:00:00.000	180	-1050341.21126068	2513222.96828047
62	2008-07-19 05:00:00.000	180	-1049879.71610893	2513036.22252744
62	2008-07-19 08:00:00.000	180	-1049541.98193227	2513004.15317325
62	2008-07-19 11:00:00.000	180	-1049318.44708129	2512671.28235645
62	2008-07-19 14:00:00.000	180	-1049401.49234703	2512776.32711716
62	2008-07-19 17:00:00.000	180	-1049504.00861214	2512580.6402899
62	2008-07-19 20:00:00.000	180	-1049817.5367685	2512232.7237638
62	2008-07-19 23:00:00.000	180	-1051317.7164198	2511910.16099997
62	2008-07-20 02:00:00.000	180	-1051432.92863034	2511776.98791836
62	2008-07-20 05:00:00.000	180	-1051546.40541765	2511835.79066409
62	2008-07-20 08:00:00.000	180	-1051081.65206681	2512592.74223268
62	2008-07-20 11:00:00.000	180	-1050658.65731539	2513072.35282881
62	2008-07-20 14:00:00.000	180	-1051185.94016221	2513715.84877139
62	2008-07-20 17:00:00.000	180	-1050362.1242933	2513204.57359374
62	2008-07-20 20:00:00.000	180	-1050703.57844467	2513536.20470099
62	2008-07-20 23:00:00.000	180	-1052019.80085575	2513572.19653695
62	2008-07-21 02:00:00.000	180	-1052015.62377784	2513416.48145746
62	2008-07-21 05:00:00.000	180	-1052096.06121576	2513152.49322063
62	2008-07-21 08:00:00.000	180	-1052627.1372729	2513286.31075618
62	2008-07-21 11:00:00.000	180	-1053729.34532638	2512885.28355032
62	2008-07-21 14:00:00.000	180	-1053403.89489607	2513321.2949951
62	2008-07-21 17:00:00.000	180	-1053220.95669693	2513376.24632738
62	2008-07-21 20:00:00.000	180	-1053325.15545612	2513516.94645824
62	2008-07-21 23:00:00.000	180	-1053587.47266984	2514611.99243036
62	2008-07-22 02:00:00.000	180	-1053615.25959676	2514590.08692823
62	2008-07-22 05:00:00.000	180	-1053258.98358153	2514274.18232288
62	2008-07-22 08:00:00.000	180	-1053961.05275768	2513372.35872852
62	2008-07-22 11:00:00.000	180	-1054065.16986514	2513339.94406285
62	2008-07-22 14:00:00.000	180	-1053514.8459075	2512988.57973794
62	2008-07-22 17:00:00.000	180	-1053467.33185305	2513149.32388452
62	2008-07-22 20:00:00.000	180	-1053398.46703503	2513236.21540788
62	2008-07-22 23:00:00.000	180	-1053782.75866957	2513159.29158323
62	2008-07-23 02:00:00.000	180	-1053801.2708937	2513292.3206816
62	2008-07-23 05:00:00.000	180	-1053748.37936692	2512544.00310152
62	2008-07-23 08:00:00.000	180	-1053669.24580617	2512535.00820528
62	2008-07-23 11:00:00.000	180	-1053496.69063137	2511496.51860077
62	2008-07-23 14:00:00.000	180	-1053446.13960347	2511415.14499401
62	2008-07-23 17:00:00.000	180	-1052442.63110422	2512224.82553362
62	2008-07-23 20:00:00.000	180	-1052011.34931141	2512992.09626974
62	2008-07-23 23:00:00.000	180	-1051834.79532187	2513159.27050174
62	2008-07-24 02:00:00.000	180	-1051872.73063594	2513110.69543285
62	2008-07-24 05:00:00.000	180	-1052170.28803135	2513409.19872812
62	2008-07-24 08:00:00.000	180	-1051930.83435889	2512072.4075276
62	2008-07-24 11:00:00.000	180	-1052064.60478104	2512083.51263904
62	2008-07-24 14:00:00.000	180	-1051422.53010659	2511092.05916667
62	2008-07-24 17:00:00.000	180	-1051479.98368853	2511040.62508014
62	2008-07-24 20:00:00.000	180	-1051286.80963848	2511909.15248624
62	2008-07-24 23:00:00.000	180	-1052159.81854665	2512815.31931084
62	2008-07-25 02:00:00.000	180	-1052032.53914275	2513813.43113276
62	2008-07-25 05:00:00.000	180	-1051800.70404275	2513495.02961391
62	2008-07-25 08:00:00.000	180	-1051112.78926277	2513378.37980979
62	2008-07-25 11:00:00.000	180	-1051244.26755475	2512787.77394647
62	2008-07-25 14:00:00.000	180	-1051167.30479979	2512948.84722987
62	2008-07-25 17:00:00.000	180	-1051478.76626916	2510616.66052289
62	2008-07-25 20:00:00.000	180	-1051441.13057133	2510775.44740038
62	2008-07-25 23:00:00.000	180	-1051585.99229732	2510961.22677818
62	2008-07-26 02:00:00.000	180	-1051453.27055554	2511257.16405754
62	2008-07-26 05:00:00.000	180	-1051735.95119291	2511520.93759124
62	2008-07-26 08:00:00.000	180	-1052291.92707787	2511087.19077527
62	2008-07-26 11:00:00.000	180	-1053261.33190682	2510832.44424892
62	2008-07-26 14:00:00.000	180	-1053171.19541743	2511013.00160209
62	2008-07-26 17:00:00.000	180	-1052889.63289796	2511313.64759776
62	2008-07-26 20:00:00.000	180	-1053523.21846343	2512352.38781868
62	2008-07-26 23:00:00.000	180	-1053748.74463328	2512782.37161318
62	2008-07-27 02:00:00.000	180	-1053623.73736469	2512743.25213989
62	2008-07-27 05:00:00.000	180	-1053532.91621291	2512693.25342049
62	2008-07-27 08:00:00.000	180	-1053202.43522171	2513243.21917981
62	2008-07-27 11:00:00.000	180	-1053138.18743059	2513095.82923279
62	2008-07-27 14:00:00.000	180	-1054440.79075468	2511940.94105992
62	2008-07-27 17:00:00.000	180	-1055127.38564302	2511592.28190751
62	2008-07-27 20:00:00.000	180	-1053358.57425327	2513079.91727052
62	2008-07-27 23:00:00.000	180	-1053653.88815071	2513046.55378139
62	2008-07-28 02:00:00.000	180	-1053930.50922302	2512943.09674723
62	2008-07-28 05:00:00.000	180	-1053687.36376202	2513578.52252768
62	2008-07-28 08:00:00.000	180	-1053763.07899036	2513863.56548177
62	2008-07-28 11:00:00.000	180	-1054018.47995519	2513702.02040004
62	2008-07-28 14:00:00.000	180	-1054326.21796427	2513166.84100803
62	2008-07-28 20:00:00.000	360	-1053161.13900001	2512642.69739032
62	2008-07-28 23:00:00.000	180	-1053902.78743887	2514112.73973739
62	2008-07-29 02:00:00.000	180	-1053916.63246638	2514200.13988963
62	2008-07-29 05:00:00.000	180	-1053861.71597634	2513852.85306146
62	2008-07-29 08:00:00.000	180	-1053857.31193726	2513923.04625697
62	2008-07-29 11:00:00.000	180	-1054015.36448645	2513690.33635405
62	2008-07-29 14:00:00.000	180	-1054013.95772759	2513694.63287624
62	2008-07-29 17:00:00.000	180	-1054033.96004022	2513643.51823796
62	2008-07-29 20:00:00.000	180	-1053787.60803512	2514447.08992249
62	2008-07-30 02:00:00.000	360	-1054828.82808825	2514138.75296548
62	2008-07-30 05:00:00.000	180	-1054605.24165223	2513522.4000154
62	2008-07-30 08:00:00.000	180	-1053916.49953594	2511803.47106773
62	2008-07-30 11:00:00.000	180	-1053892.33673037	2512091.19337748
62	2008-07-30 14:00:00.000	180	-1053919.34412211	2512086.03782113
62	2008-07-30 17:00:00.000	180	-1054229.94281996	2512169.525431
62	2008-07-30 20:00:00.000	180	-1053619.0486399	2511582.4715307
62	2008-07-30 23:00:00.000	180	-1053410.66422738	2511524.7702069
62	2008-07-31 02:00:00.000	180	-1053770.20891571	2510641.65851411
62	2008-07-31 05:00:00.000	180	-1053034.9986287	2509419.83217106
62	2008-07-31 08:00:00.000	180	-1053880.43282942	2510230.12716977
62	2008-07-31 14:00:00.000	360	-1054136.56218718	2511201.83726121
62	2008-07-31 17:00:00.000	180	-1053823.40326618	2511169.70669887
62	2008-07-31 20:00:00.000	180	-1053975.0158002	2512557.09757511
62	2008-07-31 23:00:00.000	180	-1053925.03975586	2512617.44388117
62	2008-08-01 02:00:00.000	180	-1053929.71445028	2512634.97029248
62	2008-08-01 05:00:00.000	180	-1053703.55108017	2512243.1093413
62	2008-08-01 11:00:00.000	360	-1053875.94752946	2511719.01810614
62	2008-08-01 14:00:00.000	180	-1054218.89741277	2512090.38858578
62	2008-08-01 17:00:00.000	180	-1054079.67198914	2512055.98659654
62	2008-08-01 20:00:00.000	180	-1053587.01768756	2512065.80191148
62	2008-08-01 23:00:00.000	180	-1053925.48765335	2513969.83178464
62	2008-08-02 02:00:00.000	180	-1054132.129634	2514520.79377239
62	2008-08-02 05:00:00.000	180	-1054385.12315366	2514460.09339207
62	2008-08-02 08:00:00.000	180	-1054203.71619323	2514593.92186205
62	2008-08-02 11:00:00.000	180	-1054331.70172803	2514550.29447038
62	2008-08-02 14:00:00.000	180	-1054383.03422488	2514564.33884838
62	2008-08-02 17:00:00.000	180	-1054443.66580889	2514686.49673563
62	2008-08-02 20:00:00.000	180	-1054458.62773926	2515487.8620292
62	2008-08-02 23:00:00.000	180	-1054626.98595218	2515244.27442762
62	2008-08-03 02:00:00.000	180	-1054541.92193108	2515030.95953393
62	2008-08-03 05:00:00.000	180	-1054403.80024514	2515073.14028116
62	2008-08-03 08:00:00.000	180	-1054438.58461113	2514834.15654018
62	2008-08-03 11:00:00.000	180	-1054594.8040861	2514804.66673857
62	2008-08-03 14:00:00.000	180	-1054456.31197073	2514675.93004024
62	2008-08-03 17:00:00.000	180	-1054584.30703644	2514872.86853188
62	2008-08-03 20:00:00.000	180	-1055423.86511901	2515466.7170904
62	2008-08-03 23:00:00.000	180	-1055404.7972019	2515298.75678347
62	2008-08-04 02:00:00.000	180	-1055300.45572769	2515232.19394773
62	2008-08-04 05:00:00.000	180	-1055248.84289555	2515399.08560666
62	2008-08-04 08:00:00.000	180	-1054148.22809882	2513892.45488395
62	2008-08-04 11:00:00.000	180	-1054124.91966424	2513698.0406872
62	2008-08-04 14:00:00.000	180	-1052740.03607348	2512053.45095716
62	2008-08-04 17:00:00.000	180	-1052716.68694484	2511814.0706924
62	2008-08-04 20:00:00.000	180	-1052334.54621246	2512515.24590231
62	2008-08-04 23:00:00.000	180	-1052623.74303265	2512625.9813004
62	2008-08-05 02:00:00.000	180	-1052030.06285853	2513062.19609545
62	2008-08-05 05:00:00.000	180	-1052198.00282637	2513045.55513709
62	2008-08-05 08:00:00.000	180	-1052011.02262064	2512304.10505525
62	2008-08-05 11:00:00.000	180	-1052470.95364835	2511941.07103397
62	2008-08-05 14:00:00.000	180	-1052530.40407464	2512032.69208127
62	2008-08-05 17:00:00.000	180	-1051392.21524296	2511463.2135941
62	2008-08-05 20:00:00.000	180	-1050922.19434338	2510841.30140304
62	2008-08-05 23:00:00.000	180	-1043349.87051451	2509162.16738919
62	2008-08-06 02:00:00.000	180	-1043515.48255047	2508969.65711888
62	2008-08-06 05:00:00.000	180	-1043567.03949661	2510742.62476169
62	2008-08-06 08:00:00.000	180	-1043236.79772764	2511754.89699919
62	2008-08-06 11:00:00.000	180	-1043226.42570689	2511681.50864972
62	2008-08-06 14:00:00.000	180	-1042603.73737212	2510998.29219487
62	2008-08-06 17:00:00.000	180	-1042756.19046049	2511102.88998949
62	2008-08-06 20:00:00.000	180	-1042612.01166429	2512338.00188882
62	2008-08-06 23:00:00.000	180	-1042687.45971403	2512407.04999002
62	2008-08-07 02:00:00.000	180	-1042627.39649522	2512426.70271153
62	2008-08-07 05:00:00.000	180	-1044436.04809566	2514129.8903923
62	2008-08-07 08:00:00.000	180	-1047268.53953539	2516560.34315851
62	2008-08-07 11:00:00.000	180	-1046734.75851086	2514926.09391333
62	2008-08-07 14:00:00.000	180	-1047297.55599	2517807.46071036
62	2008-08-07 17:00:00.000	180	-1047560.80585234	2516980.39678564
62	2008-08-07 20:00:00.000	180	-1048373.00181649	2516924.39792254
62	2008-08-07 23:00:00.000	180	-1049585.65609469	2516512.69025122
62	2008-08-08 02:00:00.000	180	-1051535.67479835	2516435.01092164
62	2008-08-08 05:00:00.000	180	-1051753.68815585	2516182.69050162
62	2008-08-08 08:00:00.000	180	-1052171.67000759	2516097.00837353
62	2008-08-08 11:00:00.000	180	-1052224.79579057	2515862.88264124
62	2008-08-08 14:00:00.000	180	-1051974.82233448	2515970.15655624
62	2008-08-08 17:00:00.000	180	-1051666.82029216	2516077.07265349
62	2008-08-08 20:00:00.000	180	-1053687.37640989	2515471.50167998
62	2008-08-08 23:00:00.000	180	-1053763.05687706	2515163.01952023
62	2008-08-09 02:00:00.000	180	-1053689.51719711	2514946.8596561
62	2008-08-09 05:00:00.000	180	-1053858.89365616	2514505.55811971
62	2008-08-09 08:00:00.000	180	-1053681.81664401	2514424.18635627
62	2008-08-09 11:00:00.000	180	-1053600.22441512	2514376.62058295
62	2008-08-09 14:00:00.000	180	-1054076.26988412	2512326.42385093
62	2008-08-09 17:00:00.000	180	-1053079.09668245	2511998.16454141
62	2008-08-09 20:00:00.000	180	-1053404.80247443	2511767.87766001
62	2008-08-09 23:00:00.000	180	-1053119.55150621	2511920.72266084
62	2008-08-10 02:00:00.000	180	-1053219.39153642	2512109.14026635
62	2008-08-10 05:00:00.000	180	-1052736.37198198	2511753.91346653
62	2008-08-10 08:00:00.000	180	-1052361.22424363	2511176.83494
62	2008-08-10 11:00:00.000	180	-1052494.71310056	2510353.79156852
62	2008-08-10 14:00:00.000	180	-1052384.07991928	2510858.57494378
62	2008-08-10 17:00:00.000	180	-1052332.70018575	2510945.71343242
62	2008-08-10 20:00:00.000	180	-1052721.52771827	2511808.01298812
62	2008-08-10 23:00:00.000	180	-1053152.97535691	2511864.76514666
62	2008-08-11 02:00:00.000	180	-1054052.29618162	2512853.61258818
62	2008-08-11 05:00:00.000	180	-1053991.44067777	2512816.85996039
62	2008-08-11 08:00:00.000	180	-1053998.38430903	2512986.4672427
62	2008-08-11 11:00:00.000	180	-1054221.84924703	2512120.03625683
62	2008-08-11 14:00:00.000	180	-1054244.71974225	2512278.4206811
62	2008-08-11 20:00:00.000	360	-1054762.84136886	2513578.53950286
62	2008-08-11 23:00:00.000	180	-1055382.86998622	2514983.12855806
62	2008-08-12 02:00:00.000	180	-1055473.32353892	2515264.67168399
62	2008-08-12 05:00:00.000	180	-1055275.57251945	2515116.2398366
62	2008-08-12 08:00:00.000	180	-1054875.63663403	2515353.8414293
62	2008-08-12 11:00:00.000	180	-1055099.97098326	2515639.8142941
62	2008-08-12 14:00:00.000	180	-1054638.47179607	2514592.79980873
62	2008-08-12 17:00:00.000	180	-1054979.74706663	2514605.37987259
62	2008-08-12 20:00:00.000	180	-1055613.50943814	2515386.92661588
62	2008-08-12 23:00:00.000	180	-1055591.74030446	2515081.43649912
62	2008-08-13 02:00:00.000	180	-1055532.71991693	2514920.15148973
62	2008-08-13 05:00:00.000	180	-1055386.57061948	2514828.52546273
62	2008-08-13 08:00:00.000	180	-1054670.46772635	2514071.26119152
62	2008-08-13 11:00:00.000	180	-1054192.21327705	2513342.26550743
62	2008-08-13 14:00:00.000	180	-1054267.93908776	2513285.58293304
62	2008-08-13 17:00:00.000	180	-1053760.1061123	2513206.65829465
62	2008-08-13 23:00:00.000	360	-1053378.3698689	2513529.00194692
62	2008-08-14 02:00:00.000	180	-1053715.90586555	2513618.5499746
62	2008-08-14 05:00:00.000	180	-1053809.37564497	2513649.81849094
62	2008-08-14 08:00:00.000	180	-1053870.44560812	2513550.58217885
62	2008-08-14 11:00:00.000	180	-1053985.2914392	2513593.88386123
62	2008-08-14 14:00:00.000	180	-1053833.11339772	2513617.22022556
62	2008-08-14 17:00:00.000	180	-1054145.16561677	2514076.37485726
62	2008-08-14 20:00:00.000	180	-1055518.66103458	2514728.17119875
62	2008-08-14 23:00:00.000	180	-1055469.64334403	2514966.25396585
62	2008-08-15 02:00:00.000	180	-1055240.05410312	2515684.48346942
62	2008-08-15 05:00:00.000	180	-1055363.56286676	2515353.58929453
62	2008-08-15 08:00:00.000	180	-1055409.41327416	2515596.18140683
62	2008-08-15 11:00:00.000	180	-1054967.4091555	2515089.24442497
62	2008-08-15 14:00:00.000	180	-1054991.09622778	2515135.33145402
62	2008-08-15 17:00:00.000	180	-1054974.503459	2515212.78241256
62	2008-08-15 20:00:00.000	180	-1055226.34054444	2515227.2650132
62	2008-08-15 23:00:00.000	180	-1055380.5051325	2515016.51574789
62	2008-08-16 02:00:00.000	180	-1055095.44120477	2515425.58873222
62	2008-08-16 05:00:00.000	180	-1055244.52415835	2515110.69639426
62	2008-08-16 08:00:00.000	180	-1054550.22497926	2514463.33968685
62	2008-08-16 11:00:00.000	180	-1054704.29305401	2513615.17738353
62	2008-08-16 14:00:00.000	180	-1054713.78332568	2513665.98932569
62	2008-08-16 17:00:00.000	180	-1054845.06691077	2513873.5190796
62	2008-08-16 20:00:00.000	180	-1054915.30909701	2514101.59437681
62	2008-08-16 23:00:00.000	180	-1054734.06175167	2514200.58874534
62	2008-08-17 02:00:00.000	180	-1054882.90224732	2514748.97761545
62	2008-08-17 05:00:00.000	180	-1054900.19015868	2514560.3364715
62	2008-08-17 11:00:00.000	360	-1054523.41380237	2514674.2324594
62	2008-08-17 14:00:00.000	180	-1054703.96986447	2514910.12453833
62	2008-08-17 17:00:00.000	180	-1054433.43173986	2515099.83661249
62	2008-08-17 20:00:00.000	180	-1054502.57098038	2516068.52259904
62	2008-08-17 23:00:00.000	180	-1054807.97370973	2516192.90799543
62	2008-08-18 02:00:00.000	180	-1054885.24580128	2515907.14313918
62	2008-08-18 05:00:00.000	180	-1055048.59257663	2516140.59589618
62	2008-08-18 08:00:00.000	180	-1054805.74796114	2515565.34588492
62	2008-08-18 11:00:00.000	180	-1054574.00829773	2514872.52774826
62	2008-08-18 14:00:00.000	180	-1054584.1156117	2514930.17092076
62	2008-08-18 20:00:00.000	360	-1053276.62496274	2513499.93612652
62	2008-08-18 23:00:00.000	180	-1053326.58005464	2513467.68806161
62	2008-08-19 02:00:00.000	180	-1053358.73587405	2513454.2699456
62	2008-08-19 05:00:00.000	180	-1053999.63982323	2512972.03193506
62	2008-08-19 08:00:00.000	180	-1054225.77039378	2512406.12890369
62	2008-08-19 11:00:00.000	180	-1054342.93868147	2512209.19505471
62	2008-08-19 14:00:00.000	180	-1054407.05418604	2512290.2560418
62	2008-08-19 17:00:00.000	180	-1054128.62165745	2512529.46638735
62	2008-08-19 20:00:00.000	180	-1054001.370487	2512943.05039224
62	2008-08-19 23:00:00.000	180	-1054046.21521486	2512840.38277021
62	2008-08-20 02:00:00.000	180	-1054095.89431289	2512748.51942302
62	2008-08-20 05:00:00.000	180	-1054089.33266432	2512761.07649342
62	2008-08-20 08:00:00.000	180	-1054397.29918574	2511815.59650906
62	2008-08-20 11:00:00.000	180	-1054155.45177007	2511203.39752285
62	2008-08-20 14:00:00.000	180	-1054733.20148311	2511889.21126645
62	2008-08-20 20:00:00.000	360	-1054995.12829372	2512986.55496847
62	2008-08-20 23:00:00.000	180	-1054998.30042888	2513160.1264465
62	2008-08-21 02:00:00.000	180	-1055057.71378018	2513246.1458429
62	2008-08-21 05:00:00.000	180	-1055132.15862892	2513741.24724285
62	2008-08-21 08:00:00.000	180	-1055284.52728477	2513906.82093459
62	2008-08-21 11:00:00.000	180	-1054704.22859188	2513458.91266282
62	2008-08-21 14:00:00.000	180	-1054861.79518542	2513571.25668258
62	2008-08-21 17:00:00.000	180	-1054635.5262469	2513510.96913657
62	2008-08-21 20:00:00.000	180	-1054988.70223674	2513787.16022029
62	2008-08-21 23:00:00.000	180	-1054955.28655739	2514061.19256141
62	2008-08-22 02:00:00.000	180	-1055619.84638187	2515057.33503223
62	2008-08-22 08:00:00.000	360	-1055365.25051375	2515179.59066453
62	2008-08-22 11:00:00.000	180	-1054528.81785589	2513707.13103848
62	2008-08-22 14:00:00.000	180	-1054570.78799284	2513176.88536131
62	2008-08-22 17:00:00.000	180	-1054274.08344689	2513175.16697064
62	2008-08-22 20:00:00.000	180	-1053562.58509037	2513039.20257039
62	2008-08-22 23:00:00.000	180	-1053586.77825359	2513037.01906638
62	2008-08-23 02:00:00.000	180	-1053645.16957303	2512995.85353409
62	2008-08-23 05:00:00.000	180	-1053806.10890107	2512950.14941853
62	2008-08-23 08:00:00.000	180	-1054127.54645433	2511819.97233304
62	2008-08-23 11:00:00.000	180	-1054374.87621774	2511698.86793133
62	2008-08-23 14:00:00.000	180	-1054159.99553084	2511165.82130017
62	2008-08-23 17:00:00.000	180	-1054756.95094034	2512422.07256312
62	2008-08-23 20:00:00.000	180	-1055051.73346604	2512818.11444556
62	2008-08-23 23:00:00.000	180	-1055091.18784932	2512876.56322234
62	2008-08-24 02:00:00.000	180	-1055064.4034849	2512773.82620609
62	2008-08-24 08:00:00.000	360	-1054765.54902718	2512115.27339104
62	2008-08-24 11:00:00.000	180	-1054761.31807	2512145.02429779
62	2008-08-24 14:00:00.000	180	-1054888.12602875	2512048.3933573
62	2008-08-24 17:00:00.000	180	-1054989.83682356	2512167.40858684
62	2008-08-24 20:00:00.000	180	-1055095.20110748	2513200.89235786
62	2008-08-24 23:00:00.000	180	-1055209.17085446	2513871.36560844
62	2008-08-25 02:00:00.000	180	-1055336.92598912	2514858.55507382
62	2008-08-25 05:00:00.000	180	-1055376.97149917	2514722.61476613
62	2008-08-25 08:00:00.000	180	-1054803.4266193	2513567.45033957
62	2008-08-25 11:00:00.000	180	-1054769.57319875	2513279.35047663
62	2008-08-25 14:00:00.000	180	-1054883.26883328	2513420.30343207
62	2008-08-25 17:00:00.000	180	-1055002.13298308	2513524.89688524
62	2008-08-25 20:00:00.000	180	-1054957.46320757	2513827.6814121
62	2008-08-25 23:00:00.000	180	-1054821.66527465	2514362.55980935
62	2008-08-26 02:00:00.000	180	-1054779.97261002	2514403.84185394
62	2008-08-26 08:00:00.000	360	-1054727.02315137	2514479.49463452
62	2008-08-26 11:00:00.000	180	-1054730.88561126	2514541.87077381
62	2008-08-26 14:00:00.000	180	-1054803.90633664	2514560.12752616
62	2008-08-26 17:00:00.000	180	-1054753.2516846	2514709.17397626
62	2008-08-26 20:00:00.000	180	-1055419.27426446	2515554.8688413
62	2008-08-26 23:00:00.000	180	-1055323.7447989	2515605.34376782
62	2008-08-27 02:00:00.000	180	-1055254.80244431	2515357.21746646
62	2008-08-27 05:00:00.000	180	-1055297.2056319	2515624.04809799
62	2008-08-27 08:00:00.000	180	-1055137.8205761	2515731.7576502
62	2008-08-27 11:00:00.000	180	-1055222.26295811	2515473.99028756
62	2008-08-27 14:00:00.000	180	-1055183.09681865	2515693.23773081
62	2008-08-27 17:00:00.000	180	-1055261.5016086	2515371.66044174
62	2008-08-27 20:00:00.000	180	-1057045.13401366	2514763.53122303
62	2008-08-27 23:00:00.000	180	-1057115.20910391	2514422.77863721
62	2008-08-28 02:00:00.000	180	-1057090.94980334	2514498.01256043
62	2008-08-28 05:00:00.000	180	-1056943.26172498	2514729.89699021
62	2008-08-28 11:00:00.000	360	-1056007.17028119	2512365.02657009
62	2008-08-28 14:00:00.000	180	-1056089.97783965	2512476.87111721
62	2008-08-28 17:00:00.000	180	-1056160.94678278	2512761.28082378
62	2008-08-28 20:00:00.000	180	-1057304.48123811	2513625.73203742
62	2008-08-28 23:00:00.000	180	-1057351.23534901	2513699.8507452
62	2008-08-29 02:00:00.000	180	-1057283.22521777	2513657.55154647
62	2008-08-29 05:00:00.000	180	-1057445.4322612	2513446.84603666
62	2008-08-29 11:00:00.000	360	-1057153.03132601	2512990.32311287
62	2008-08-29 14:00:00.000	180	-1057174.7263555	2512815.79000768
62	2008-08-29 17:00:00.000	180	-1057210.32518757	2512091.24350621
62	2008-08-29 20:00:00.000	180	-1057347.25854358	2512934.82104436
62	2008-08-29 23:00:00.000	180	-1057373.72275352	2513519.81197475
62	2008-08-30 02:00:00.000	180	-1057229.06746674	2514327.71840668
62	2008-08-30 08:00:00.000	360	-1056060.19572903	2514681.63021317
62	2008-08-30 11:00:00.000	180	-1054017.5799254	2512991.44373849
62	2008-08-30 14:00:00.000	180	-1053940.28271423	2513070.3885866
62	2008-08-30 17:00:00.000	180	-1053821.47352141	2512797.20244811
62	2008-08-30 20:00:00.000	180	-1052417.03428385	2513398.12556256
62	2008-08-30 23:00:00.000	180	-1052372.54404394	2513436.77506487
62	2008-08-31 02:00:00.000	180	-1052276.70611106	2513483.8753109
62	2008-08-31 05:00:00.000	180	-1052254.02595159	2513671.75056734
62	2008-08-31 08:00:00.000	180	-1050465.76076091	2512545.94710817
62	2008-08-31 11:00:00.000	180	-1049735.27278977	2512161.5054674
62	2008-08-31 14:00:00.000	180	-1049220.95516185	2512060.62860038
62	2008-08-31 17:00:00.000	180	-1049425.45029954	2512207.58441161
62	2008-08-31 20:00:00.000	180	-1049375.38949796	2512493.87435107
62	2008-08-31 23:00:00.000	180	-1049982.98295612	2512183.08080461
62	2009-03-01 02:00:00.000	180	-1043329.71592461	2511162.18122961
62	2009-03-01 05:00:00.000	180	-1043446.12175689	2510962.76289506
62	2009-03-01 08:00:00.000	180	-1044165.49410996	2511252.80943845
62	2009-03-01 11:00:00.000	180	-1044301.73944131	2511229.28008995
62	2009-03-01 14:00:00.000	180	-1044102.65418015	2511326.01069405
62	2009-03-01 17:00:00.000	180	-1043959.14700047	2511254.11146825
62	2009-03-01 20:00:00.000	180	-1043484.60418819	2511543.62018453
62	2009-03-01 23:00:00.000	180	-1043565.0066195	2511566.170811
62	2009-03-02 02:00:00.000	180	-1043566.22616609	2511534.87290601
62	2009-03-02 05:00:00.000	180	-1043667.99686709	2511541.32452194
62	2009-03-02 08:00:00.000	180	-1044719.56688831	2513478.63834901
62	2009-03-02 11:00:00.000	180	-1044956.55700039	2514112.19184869
62	2009-03-02 14:00:00.000	180	-1044953.59508266	2514116.26999511
62	2009-03-02 17:00:00.000	180	-1044491.36215001	2514239.95503277
62	2009-03-02 20:00:00.000	180	-1043926.5628637	2514464.9817315
62	2009-03-02 23:00:00.000	180	-1043661.03471672	2514876.01722707
62	2009-03-03 02:00:00.000	180	-1043761.73664409	2514968.86276362
62	2009-03-03 05:00:00.000	180	-1043760.95649992	2514968.75293132
62	2009-03-03 08:00:00.000	180	-1044078.69073793	2515305.6922954
62	2009-03-03 11:00:00.000	180	-1044204.69367254	2515021.12249929
62	2009-03-03 14:00:00.000	180	-1044216.44468875	2515090.20885072
62	2009-03-03 17:00:00.000	180	-1044008.71573364	2515192.44407556
62	2009-03-03 20:00:00.000	180	-1043345.78007517	2515493.58302211
62	2009-03-03 23:00:00.000	180	-1043078.24244654	2515495.26911931
62	2009-03-04 02:00:00.000	180	-1043171.2803178	2515569.04649406
62	2009-03-04 05:00:00.000	180	-1043113.93127052	2515637.39639185
62	2009-03-04 08:00:00.000	180	-1043583.48457683	2515839.4645237
62	2009-03-04 11:00:00.000	180	-1044131.82335053	2515866.10540699
62	2009-03-04 14:00:00.000	180	-1044161.97442484	2515928.79174143
62	2009-03-04 17:00:00.000	180	-1043926.06549586	2515864.09923985
62	2009-03-04 20:00:00.000	180	-1043459.37507716	2515720.85002238
62	2009-03-04 23:00:00.000	180	-1043272.85525752	2515593.45470715
62	2009-03-05 02:00:00.000	180	-1043402.33910186	2515600.43977743
62	2009-03-05 05:00:00.000	180	-1043440.39420001	2515590.06246299
62	2009-03-05 08:00:00.000	180	-1044215.59211289	2516090.30969379
62	2009-03-05 11:00:00.000	180	-1044256.35576793	2515936.46729552
62	2009-03-05 14:00:00.000	180	-1044305.57508332	2516055.78466006
62	2009-03-05 17:00:00.000	180	-1044097.28595278	2516218.61937066
62	2009-03-05 20:00:00.000	180	-1043065.43845735	2515846.34526906
