"Species","Capture History","Length","Weight","Wr","Mark","Tag","Sex","Mort?"
"SRC","M1","9.3","","","","","","N"
"SRC","M1","7.4","","","","","","N"
"SRC","M1","6.2","","","","","","N"
"SRC","M1","5.5","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","M1","6.4","","","","","","N"
"SRC","M1","6.4","","","","","","N"
"SRC","M1","6.4","","","","","","N"
"SRC","M1","12","","","","","","N"
"SRC","M1","7","","","","","","N"
"SRC","M1","8.1","","","","","","N"
"SRC","M1","5.6","","","","","","N"
"SRC","M1","12.6","","","","","","N"
"SRC","M1","6.3","","","","","","N"
"SRC","M1","5.8","","","","","","N"
"SRC","M1","6.5","","","","","","N"
"SRC","M1","5.5","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","M2","16.9","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","17.1","","","","","","N"
"SRC","M2","13.5","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","15.2","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","8.8","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","4.6","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","10.1","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","10.2","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","10","","","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","7.6","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","R2-1","7.2","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","M2","7.8","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","M2","8.1","0.14","66","","","","N"
"SRC","M2","7.2","0.1","68","","","","N"
"SRC","M2","6.2","0.07","76","","","","N"
"SRC","R2-1","5.3","","","","","","N"
"SRC","M2","6.2","0.08","87","","","","N"
"SRC","M2","7.1","0.1","71","","","","N"
"SRC","M2","6.2","0.07","76","","","","N"
"SRC","M2","6.2","0.06","65","","","","N"
"SRC","M2","5.8","0.06","80","","","","N"
"SRC","M2","6.2","0.09","98","","","","N"
"SRC","R2-1","8","","","","","","N"
"SRC","M2","7.2","0.13","89","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","M2","6.1","0.08","91","","","","N"
"SRC","M2","6.2","0.07","76","","","","N"
"SRC","M2","6.6","0.09","81","","","","N"
"SRC","M2","5","0.04","","","","","N"
"SRC","","4.9","","","","","","N"
"SRC","M2","6","0.07","84","","","","N"
"SRC","M2","6.8","0.1","82","","","","N"
"SRC","M2","7.4","0.12","75","","","","N"
"SRC","M2","5.4","0.05","83","","","","N"
"SRC","M2","5.6","0.06","89","","","","N"
"SRC","M2","5.4","0.05","83","","","","N"
"SRC","M2","5.1","0.05","","","","","N"
"SRC","M2","5.6","0.06","89","","","","N"
"SRC","","4.7","","","","","","N"
"SRC","M2","5.2","0.05","94","","","","N"
"SRC","M2","6.4","0.09","89","","","","N"
"SRC","M2","5.2","0.05","94","","","","N"
"SRC","M2","5.8","0.07","94","","","","N"
"SRC","","4.6","","","","","","N"
"SRC","M2","5.2","0.06","113","","","","N"
"SRC","M2","6.3","0.08","83","","","","N"
"SRC","M2","5.8","0.07","94","","","","N"
"SRC","R2-1","5.3","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","5.5","0.06","95","","","","N"
"SRC","","4.4","","","","","","N"
"SRC","M2","5.3","0.06","106","","","","N"
"SRC","M2","5.1","0.04","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M2","17","1.94","93","","","","N"
"SRC","M2","15.3","1.41","93","","","","N"
"SRC","M2","14.9","1.42","102","","","","N"
"SRC","M2","13.8","1.04","95","","","","N"
"SRC","M2","14.4","1.2","96","","","","N"
"SRC","M2","14.5","1.17","91","","","","N"
"SRC","R2-1","13.6","","","","","","N"
"SRC","M2","16.2","1.45","80","","","","N"
"SRC","M2","16.6","1.78","91","","","","N"
"SRC","R2-1","14.8","","","","","","N"
"SRC","M2","13.7","0.99","92","","","","N"
"SRC","R2-1","14","","","","","","N"
"SRC","M2","5.7","0.06","85","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","M2","5.5","0.05","79","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","R2-1","8.4","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","5.8","0.05","67","","","","N"
"SRC","M2","5.9","0.07","89","","","","N"
"SRC","M2","6.2","0.08","87","","","","N"
"SRC","M2","8.4","0.21","89","","","","N"
"SRC","M2","10","0.36","89","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","6.2","0.06","65","","","","N"
"SRC","R2-1","6","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","M2","7.3","0.13","85","","","","N"
"SRC","M2","5.4","0.05","83","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","5.9","0.06","76","","","","N"
"SRC","M2","5","0.04","","","","","N"
"SRC","M2","5.7","0.05","71","","","","N"
"SRC","R2-1","5.1","","","","","","N"
"SRC","M2","5.9","0.07","89","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","M2","5.7","0.06","85","","","","N"
"SRC","M2","5.7","0.06","85","","","","N"
"SRC","M2","5.1","0.05","","","","","N"
"SRC","M2","5","0.04","","","","","N"
"SRC","R2-1","6","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","M2","6.1","0.06","69","","","","N"
"SRC","M2","6","0.06","72","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","","4.7","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","M2","5.2","0.06","113","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","M2","5.3","0.05","88","","","","N"
"SRC","M2","5.1","0.04","","","","","N"
"SRC","M2","5.3","0.05","88","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","R2-1","14.9","","","","","","N"
"SRC","M2","17.3","2.01","91","","","","N"
"SRC","M2","15.6","1.48","92","","","","N"
"SRC","M2","14.2","1.04","87","","","","N"
"SRC","M2","9.7","0.35","95","","","","N"
"SRC","R2-1","17.1","","","","","","N"
"SRC","M2","14.5","1.09","85","","","","N"
"SRC","R2-1","14.9","","","","","","N"
"SRC","M2","11.7","0.54","82","","","","N"
"SRC","R2-1","11.5","","","","","","N"
"SRC","M2","14.4","1.15","92","","","","N"
"SRC","R2-1","15.3","","","","","","N"
"SRC","M2","11.2","0.51","89","","","","N"
"SRC","R2-1","14.7","","","","","","N"
"SRC","M2","11.5","0.51","82","","","","N"
"SRC","M2","10.6","0.42","87","","","","N"
"SRC","M2","10","0.36","89","","","","N"
"SRC","M2","10.3","0.35","79","","","","N"
"SRC","R2-1","14.2","","","","","","N"
"SRC","M2","14.4","1.19","95","","","","N"
"SRC","M2","16.4","1.61","86","","","","N"
"SRC","M2","14.7","1.12","84","","","","N"
"SRC","M2","6.8","0.08","65","","","","N"
"SRC","M2","9.8","0.32","84","","","","N"
"SRC","M2","10.5","0.38","81","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","R2-1","15.1","","","","","","N"
"SRC","M2","10.4","0.37","81","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","R2-1","8.5","","","","","","N"
"SRC","M2","14","1.1","96","","","","N"
"SRC","M2","12.9","0.83","93","","","","N"
"SRC","M2","11","0.46","85","","","","N"
"SRC","R2-1","15.7","","","","","","N"
"SRC","M2","12.9","0.78","88","","","","N"
"SRC","M2","13.2","0.79","83","","","","N"
"SRC","M2","17.1","1.94","91","","","","N"
"SRC","R2-1","9.5","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","11.4","","","","","","N"
"SRC","R2-1","8.2","","","","","","N"
"SRC","M2","16.4","1.75","93","","","","N"
"SRC","R2-1","9.5","","","","","","N"
"SRC","R2-1","13.6","","","","","","N"
"SRC","M2","10.5","0.37","79","","","","N"
"SRC","R2-1","9.2","","","","","","N"
"SRC","M2","12.8","0.73","84","","","","N"
"SRC","M2","11.9","0.54","78","","","","N"
"SRC","M2","11.4","0.52","86","","","","N"
"SRC","M2","11.7","0.53","81","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","M2","15.9","1.45","85","","","","N"
"SRC","M2","10.6","0.43","89","","","","N"
"SRC","R2-1","13.3","","","","","","N"
"SRC","","4.9","","","","","","N"
"SRC","R2-1","10.4","","","","","","N"
"SRC","R2-1","5.3","","","","","","N"
"SRC","R2-1","8","","","","","","N"
"SRC","M2","13.8","1","91","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","M2","10.7","0.4","80","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","M2","13.2","0.8","84","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","","4.4","","","","","","N"
"SRC","M2","14.5","1.2","94","","","","N"
"SRC","M2","12.1","0.68","93","","","","N"
"SRC","M2","18","2.25","90","","","","N"
"SRC","","15.5","1.36","86","","","","Y"
"SRC","M2","14.6","1.15","88","","","","N"
"SRC","R2-1","9.8","","","","","","N"
"SRC","M2","10.8","0.4","78","","","","N"
"SRC","M2","13.3","0.91","93","","","","N"
"SRC","M2","16.1","1.48","84","","","","N"
"SRC","M2","11.8","0.57","84","","","","N"
"SRC","M2","11.1","0.48","86","","","","N"
"SRC","R2-1","11.8","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","M2","7.4","0.17","107","","","","N"
"SRC","R2-1","11.6","","","","","","N"
"SRC","M2","10.8","0.42","82","","","","N"
"SRC","R2-1","10.5","","","","","","N"
"SRC","R2-1","9.9","","","","","","N"
"SRC","M2","9.5","0.29","84","","","","N"
"SRC","M2","11.2","0.52","90","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","M2","7.5","0.15","90","","","","N"
"SRC","M2","10.5","0.38","81","","","","N"
"SRC","M2","9.8","0.31","82","","","","N"
"SRC","M2","13.1","0.82","88","","","","N"
"SRC","M2","11.4","0.46","76","","","","N"
"SRC","R2-1","11.5","","","","","","N"
"SRC","M2","9.2","0.25","80","","","","N"
"SRC","R2-1","10.4","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","M2","10.7","0.4","80","","","","N"
"SRC","M2","5.7","0.05","71","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","R2-1","10.2","","","","","","N"
"SRC","M2","5.8","0.06","80","","","","N"
"SRC","R2-1","5.8","","","","","","N"
"SRC","R2-1","9.5","","","","","","N"
"SRC","M2","9.5","0.27","78","","","","N"
"SRC","M2","11.9","0.56","81","","","","N"
"SRC","R2-1","11.7","","","","","","N"
"SRC","M2","11.6","0.53","83","","","","N"
"SRC","M2","11.2","0.48","84","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","11.5","","","","","","N"
"SRC","R2-1","11.4","","","","","","N"
"SRC","M2","11.3","0.47","80","","","","N"
"SRC","","9.9","0.37","94","","","","Y"
"SRC","M2","10.3","0.45","101","","","","N"
"SRC","R2-1","8.8","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","M2","8.4","0.21","89","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","10","","","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","M2","8.2","0.19","87","","","","N"
"SRC","R2-1","11.3","","","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","9.7","0.29","79","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R2-1","5.8","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","M2","8.1","0.17","81","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","M2","5.1","0.05","","","","","N"
"SRC","R2-1","5.2","","","","","","N"
"SRC","R2-1","13.9","","","","","","N"
"SRC","R2-1","13.2","","","","","","N"
"SRC","R2-1","11","","","","","","N"
"SRC","R2-1","16.6","","","","","","N"
"SRC","M2","16.4","1.82","97","","","","N"
"SRC","R2-1","15.5","","","","","","N"
"SRC","M2","16.2","1.62","90","","","","N"
"SRC","R2-1","13.5","","","","","","N"
"SRC","","8.5","0.21","86","","","","Y"
"SRC","","11.1","0.48","86","","","","Y"
"SRC","R2-1","9.1","","","","","","N"
"SRC","R2-1","8.1","","","","","","N"
"SRC","R2-1","16.1","","","","","","N"
"SRC","M2","15.3","1.47","97","","","","N"
"SRC","R2-1","11.7","","","","","","N"
"SRC","M2","14.9","1.35","97","","","","N"
"SRC","M2","11.6","0.61","95","","","","N"
"SRC","R2-1","12.1","","","","","","N"
"SRC","M2","11.8","0.66","98","","","","N"
"SRC","R2-1","11.9","","","","","","N"
"SRC","M2","13.5","0.74","72","","","","N"
"SRC","M2","11.5","0.51","82","","","","N"
"SRC","M2","14.1","0.98","84","","","","N"
"SRC","R2-1","12.4","","","","","","N"
"SRC","R2-1","11.6","","","","","","N"
"SRC","M2","13.8","0.94","86","","","","N"
"SRC","R2-1","11.8","","","","","","N"
"SRC","R2-1","17.4","","","","","","N"
"SRC","R2-1","13.6","","","","","","N"
"SRC","R2-1","13.5","","","","","","N"
"SRC","M2","15.2","1.36","92","","","","N"
"SRC","R2-1","10.2","","","","","","N"
"SRC","R2-1","11.9","","","","","","N"
"SRC","M2","10.3","0.38","86","","","","N"
"SRC","R2-1","14.4","","","","","","N"
"SRC","R2-1","10.7","","","","","","N"
"SRC","R2-1","15.1","","","","","","N"
"SRC","R2-1","11.1","","","","","","N"
"SRC","M2","11.5","0.55","88","","","","N"
"SRC","R2-1","12.7","","","","","","N"
"SRC","","10.8","0.5","97","","","","Y"
"SRC","M2","10.6","0.39","80","","","","N"
"SRC","R2-1","12.7","","","","","","N"
"SRC","M2","11","","","","","","N"
"SRC","M2","11.3","0.49","83","","","","N"
"SRC","M2","12.8","0.82","94","","","","N"
"SRC","R2-1","11.7","","","","","","N"
"SRC","M2","10","0.35","87","","","","N"
"SRC","M2","15","1.3","91","","","","N"
"SRC","M2","12.2","0.7","93","","","","N"
"SRC","R2-1","8.7","","","","","","N"
"SRC","M2","7.6","0.17","98","","","","N"
"SRC","R2-1","9.1","","","","","","N"
"SRC","R2-1","9.5","","","","","","N"
"SRC","M2","7.3","0.12","79","","","","N"
"SRC","R2-1","10.1","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","8.4","0.17","72","","","","N"
"SRC","M2","9.9","0.3","76","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","M2","8.1","0.16","76","","","","N"
"SRC","M2","8.6","0.2","79","","","","N"
"SRC","M2","7.3","0.13","85","","","","N"
"SRC","R2-1","9","","","","","","N"
"SRC","R2-1","10.2","","","","","","N"
"SRC","M2","8.9","0.21","74","","","","N"
"SRC","M2","7.1","0.11","79","","","","N"
"SRC","M2","8.5","0.19","78","","","","N"
"SRC","M2","9","0.28","96","","","","N"
"SRC","M2","11.5","0.55","88","","","","N"
"SRC","M2","6.5","0.08","75","","","","N"
"SRC","M2","7.9","0.15","77","","","","N"
"SRC","M2","8.2","0.19","87","","","","N"
"SRC","M2","6.4","0.08","79","","","","N"
"SRC","M2","6.4","0.09","89","","","","N"
"SRC","M2","7.8","0.17","91","","","","N"
"SRC","M2","6.3","0.09","93","","","","N"
"SRC","M2","8","0.18","89","","","","N"
"SRC","M2","7.4","0.15","94","","","","N"
"SRC","R2-1","8.6","","","","","","N"
"SRC","M2","7.2","0.14","96","","","","N"
"SRC","M2","8","0.17","84","","","","N"
"SRC","R2-1","7.2","","","","","","N"
"SRC","R2-1","9.6","","","","","","N"
"SRC","M2","7.1","0.1","71","","","","N"
"SRC","M2","6.9","0.09","70","","","","N"
"SRC","M2","7","0.12","90","","","","N"
"SRC","M2","7.4","0.12","75","","","","N"
"SRC","M2","5.7","0.06","85","","","","N"
"SRC","M2","6.1","0.07","80","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","M2","8","0.16","79","","","","N"
"SRC","M2","6.4","0.08","79","","","","N"
"SRC","M2","6.3","0.06","62","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","M2","6.4","0.08","79","","","","N"
"SRC","M2","7","0.09","67","","","","N"
"SRC","M2","5.8","0.07","94","","","","N"
"SRC","M2","6","0.07","84","","","","N"
"SRC","M2","6.4","0.08","79","","","","N"
"SRC","M2","6","0.07","84","","","","N"
"SRC","M2","8.8","0.22","81","","","","N"
"SRC","M2","7.9","0.16","82","","","","N"
"SRC","R2-1","10.2","","","","","","N"
"SRC","M2","8","0.16","79","","","","N"
"SRC","M2","9.3","0.28","87","","","","N"
"SRC","R2-1","5.8","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","5.6","0.05","75","","","","N"
"SRC","M2","6.3","0.09","93","","","","N"
"SRC","R2-1","10.6","","","","","","N"
"SRC","R2-1","9.4","","","","","","N"
"SRC","R2-1","10.1","","","","","","N"
"SRC","M2","8.8","0.25","92","","","","N"
"SRC","M2","9.6","0.31","87","","","","N"
"SRC","M2","8.9","0.26","92","","","","N"
"SRC","R2-1","10.3","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","8.8","","","","","","N"
"SRC","R2-1","10.4","","","","","","N"
"SRC","M2","10.3","","","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","5.7","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","R2-1","8.2","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","5.3","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","","4.7","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M2","10.5","0.45","96","","","","N"
"SRC","M2","5.6","0.05","75","","","","N"
"SRC","M2","8.7","0.23","88","","","","N"
"SRC","M2","11.4","0.53","87","","","","N"
"SRC","R2-1","8.4","","","","","","N"
"SRC","M2","14.7","1.2","90","","","","N"
"SRC","M2","10.4","0.41","90","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","11","0.48","88","","","","N"
"SRC","R2-1","9.8","","","","","","N"
"SRC","M2","10.5","0.38","81","","","","N"
"SRC","M2","9.6","0.32","90","","","","N"
"SRC","R2-1","9.9","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","8.2","0.19","87","","","","N"
"SRC","M2","9.6","0.3","84","","","","N"
"SRC","R2-1","8.3","","","","","","N"
"SRC","R2-1","9.4","","","","","","N"
"SRC","M2","9.6","0.28","79","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","M2","10.5","0.43","91","","","","N"
"SRC","M2","10.1","0.39","93","","","","N"
"SRC","M2","9.9","0.36","92","","","","N"
"SRC","M2","9.5","0.33","96","","","","N"
"SRC","M2","9.2","0.26","83","","","","N"
"SRC","M2","10.4","0.4","88","","","","N"
"SRC","M2","10.2","0.38","88","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","8.3","","","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","6.9","0.11","86","","","","N"
"SRC","M2","6.2","0.08","87","","","","N"
"SRC","M2","9.4","0.29","87","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","10.7","0.38","76","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","11.4","0.45","74","","","","N"
"SRC","R2-1","8.3","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","M2","10.4","0.35","77","","","","N"
"SRC","M2","9.1","0.23","76","","","","N"
"SRC","M2","6.4","0.09","89","","","","N"
"SRC","M2","10.3","0.35","79","","","","N"
"SRC","R2-1","7.2","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","R2-1","8.7","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","M2","10.4","0.35","77","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","M2","6.6","0.09","81","","","","N"
"SRC","M2","10.6","0.4","83","","","","N"
"SRC","M2","9.9","0.34","87","","","","N"
"SRC","M2","9.3","0.26","80","","","","N"
"SRC","M2","8.3","0.18","79","","","","N"
"SRC","M2","6.2","0.07","76","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","M2","5.1","0.04","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","M2","5.9","0.07","89","","","","N"
"SRC","M2","6.7","0.1","86","","","","N"
"SRC","","4.3","","","","","","N"
"SRC","","4.7","","","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","M2","14.1","1.03","88","","","","N"
"SRC","M2","11","0.49","90","","","","N"
"SRC","","4.2","","","","","","N"
"SRC","","10.9","0.52","98","","","","Y"
"SRC","","10.4","","","","","","Y"
"SRC","M2","17.4","1.98","88","","","","N"
"BNT","P2","13.1","0.84","96","","","","N"
"SRC","M2","14.3","1.06","86","","","","N"
"SRC","M2","12.9","0.87","98","","","","N"
"SRC","M2","14.1","0.86","73","","","","N"
"SRC","M2","11.4","0.57","94","","","","N"
"SRC","M2","14.1","1.08","92","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","M2","10.1","0.42","101","","","","N"
"SRC","M2","7.9","0.22","113","","","","N"
"SRC","M2","7.3","0.16","105","","","","N"
"SRC","M2","9.5","0.29","84","","","","N"
"SRC","R2-1","8.3","","","","","","N"
"SRC","R2-1","17.2","","","","","","N"
"SRC","M2","10.3","0.4","90","","","","N"
"SRC","R2-1","15.3","","","","","","N"
"SRC","M2","14.4","1.14","91","","","","N"
"SRC","M2","14.4","1.04","83","","","","N"
"SRC","M2","9.2","0.26","83","","","","N"
"SRC","M2","11.9","0.57","82","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","M2","10","0.35","87","","","","N"
"SRC","M2","7.7","0.19","106","","","","N"
"SRC","M2","6.6","0.12","108","","","","N"
"SRC","M2","9.3","0.3","93","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","7","0.14","105","","","","N"
"SRC","M2","8.5","0.21","86","","","","N"
"SRC","M2","7.8","0.18","96","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","R2-1","7","","","","","","N"
"SRC","M2","7.1","0.17","121","","","","N"
"SRC","M2","8.8","0.2","73","","","","N"
"SRC","M2","5.5","0.05","79","","","","N"
"SRC","M2","8.1","0.18","85","","","","N"
"SRC","","4.9","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","6.8","0.14","114","","","","N"
"SRC","M2","6.9","0.14","109","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","R2-1","5.4","","","","","","N"
"SRC","M2","10.4","0.41","90","","","","N"
"SRC","M2","7.4","0.17","107","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","R2-1","7.9","","","","","","N"
"SRC","M2","5.9","0.07","89","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","8.6","0.23","91","","","","N"
"SRC","M2","9.8","0.35","92","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","5.7","0.07","99","","","","N"
"SRC","R2-1","8.1","","","","","","N"
"SRC","R2-1","6.4","","","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","R2-1","7.2","","","","","","N"
"SRC","R2-1","9.8","","","HAT","","","N"
"SRC","R2-1","8.3","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","5.2","0.08","150","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","R2-1","5.3","","","","","","N"
"SRC","R2-1","7.2","","","","","","N"
"SRC","M2","8.3","0.2","88","","","","N"
"SRC","M2","5.6","0.07","104","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","M2","7.9","0.19","98","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","M2","7.1","0.14","100","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","R2-1","8.2","","","","","","N"
"SRC","","4.6","","","","","","N"
"SRC","M2","6.1","0.07","80","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","M2","6.5","0.09","85","","","","N"
"SRC","M2","5.2","0.05","94","","","","N"
